"company_name","shop_info_id","shop_nm","product_cd","product_nm","inbound_day","inv_sort_id","slip_code","month_id","sku_name","qty","stock_qty","inv_type","price"
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0645,风尚瓶中瓶岸之微风,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶中瓶岸之微风,12,60,"88",43.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20200211",5,GSNZD_20200211_032,20220131,风尚瓶中瓶黑色浆果,6,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0649,风尚瓶中瓶黑色浆果,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶中瓶黑色浆果,4,160,"88",42.73
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0050,液体芳香夹巴哈马微风 ,"20190214",5,GSNZD_20190214_281,20220131,液体芳香夹巴哈马微风 ,48,3504,"88",12.17
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0047,液体芳香夹鼠尾草香橘 ,"20190528",5,GSNZD_20190528_14925,20220131,液体芳香夹鼠尾草香橘 ,96,6267,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0047,液体芳香夹鼠尾草香橘 ,"20190116",5,GSNZD_20190116_624,20220131,液体芳香夹鼠尾草香橘 ,12,6267,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0047,液体芳香夹鼠尾草香橘 ,"20190214",5,GSNZD_20190214_281,20220131,液体芳香夹鼠尾草香橘 ,60,6267,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0050,液体芳香夹巴哈马微风 ,"20190325",5,GSNZD_20190325_709,20220131,液体芳香夹巴哈马微风 ,90,3504,"88",12.17
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0469,优典瓶小瓶媚日鲜花,"20181016",5,GSNZD_20181016_044,20220131,优典瓶小瓶媚日鲜花,36,4,"88",24.10
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0057,芳香夹巴哈马微风 ,"20190528",5,GSNZD_20190528_14925,20220131,芳香夹巴哈马微风 ,40,3511,"88",10.39
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0057,芳香夹巴哈马微风 ,"20190408",5,GSNZD_20190408_1093,20220131,芳香夹巴哈马微风 ,6,3511,"88",10.39
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0083,许愿烛杯Purple（紫色）,"20181016",5,GSNZD_20181016_044,20220131,许愿烛杯Purple（紫色）,48,30,"88",5.87
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0139,优典瓶中瓶鲜采玫瑰 ,"20190116",5,GSNZD_20190116_624,20220131,优典瓶中瓶鲜采玫瑰 ,3,19,"88",59.92
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0564,芳香夹小岛瀑布,"20181205",5,GSNZD_20181205_731,20220131,芳香夹小岛瀑布,60,221,"88",4.16
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0564,芳香夹小岛瀑布,"20190325",5,GSNZD_20190325_709,20220131,芳香夹小岛瀑布,33,221,"88",4.16
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0058,芳香夹漫步沙滩 ,"20180524",5,GSNZD_20180524_519,20220131,芳香夹漫步沙滩 ,1620,199,"88",11.34
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0058,芳香夹漫步沙滩 ,"20180823",5,GSNZD_20180823_329,20220131,芳香夹漫步沙滩 ,1260,199,"88",11.34
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0409,许愿烛宁静空间,"20190214",5,GSNZD_20190214_281,20220131,许愿烛宁静空间,38,35,"88",4.54
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0605,芳香环套装仲夏之夜,"20181016",5,GSNZD_20181016_044,20220131,芳香环套装仲夏之夜,24,7,"88",37.88
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0062,芳香夹薰衣草香草 ,"20181205",5,GSNZD_20181205_731,20220131,芳香夹薰衣草香草 ,60,208,"88",11.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0663,风尚瓶小瓶木兰茉莉,"20190325",5,GSNZD_20190325_709,20220131,风尚瓶小瓶木兰茉莉,21,29,"88",26.88
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0062,芳香夹薰衣草香草 ,"20190214",5,GSNZD_20190214_281,20220131,芳香夹薰衣草香草 ,36,208,"88",11.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0663,风尚瓶小瓶木兰茉莉,"20190528",5,GSNZD_20190528_14925,20220131,风尚瓶小瓶木兰茉莉,28,29,"88",26.88
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0362,美饰瓶小瓶媚日鲜花,"20181016",5,GSNZD_20181016_044,20220131,美饰瓶小瓶媚日鲜花,36,24,"88",31.04
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0409,许愿烛宁静空间,"20190116",5,GSNZD_20190116_624,20220131,许愿烛宁静空间,120,35,"88",4.54
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0062,芳香夹薰衣草香草 ,"20190528",5,GSNZD_20190528_14925,20220131,芳香夹薰衣草香草 ,60,208,"88",11.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0409,许愿烛宁静空间,"20190304",5,GSNZD_20190304_432,20220131,许愿烛宁静空间,60,35,"88",4.54
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0409,许愿烛宁静空间,"20190408",5,GSNZD_20190408_1093,20220131,许愿烛宁静空间,17,35,"88",4.54
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0062,芳香夹薰衣草香草 ,"20190325",5,GSNZD_20190325_709,20220131,芳香夹薰衣草香草 ,44,208,"88",11.21
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0036,液体芳香夹魅力光芒 ,"20190214",5,GSNZD_20190214_281,20220131,液体芳香夹魅力光芒 ,84,42,"88",12.43
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0049,液体芳香夹阳光沙滩 （媚日柔沙）,"20190528",5,GSNZD_20190528_14925,20220131,液体芳香夹阳光沙滩 （媚日柔沙）,64,578,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0049,液体芳香夹阳光沙滩 （媚日柔沙）,"20190214",5,GSNZD_20190214_281,20220131,液体芳香夹阳光沙滩 （媚日柔沙）,72,578,"88",12.14
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0079,许愿烛杯Teal （浅蓝）,"20181016",5,GSNZD_20181016_044,20220131,许愿烛杯Teal （浅蓝）,48,59,"88",5.86
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0647,风尚瓶中瓶柑橘丛林,"20200211",5,GSNZD_20200211_032,20220131,风尚瓶中瓶柑橘丛林,6,35,"88",42.35
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0647,风尚瓶中瓶柑橘丛林,"20190214",5,GSNZD_20190214_281,20220131,风尚瓶中瓶柑橘丛林,12,35,"88",42.35
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0647,风尚瓶中瓶柑橘丛林,"20200106",5,GSNZD_20200106_6213,20220131,风尚瓶中瓶柑橘丛林,4,35,"88",42.35
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0082,许愿烛杯Pink（粉色）,"20181016",5,GSNZD_20181016_044,20220131,许愿烛杯Pink（粉色）,48,14,"88",5.96
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0044,液体芳香夹海洋之星 ,"20190528",5,GSNZD_20190528_14925,20220131,液体芳香夹海洋之星 ,64,33,"88",14.13
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0142,优典瓶中瓶仲夏之夜,"20181016",5,GSNZD_20181016_044,20220131,优典瓶中瓶仲夏之夜,12,33,"88",66.51
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0660,风尚瓶小瓶海岸柏树,"20181205",5,GSNZD_20181205_731,20220131,风尚瓶小瓶海岸柏树,8,125,"88",27.07
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0207,许愿烛柔软梦香,"20190304",5,GSNZD_20190304_432,20220131,许愿烛柔软梦香,60,38,"88",4.19
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0207,许愿烛柔软梦香,"20181205",5,GSNZD_20181205_731,20220131,许愿烛柔软梦香,60,38,"88",4.19
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0207,许愿烛柔软梦香,"20190214",5,GSNZD_20190214_281,20220131,许愿烛柔软梦香,29,38,"88",4.19
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0207,许愿烛柔软梦香,"20190408",5,GSNZD_20190408_1093,20220131,许愿烛柔软梦香,32,38,"88",4.19
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0214,许愿烛蔚蓝天空,"20190325",5,GSNZD_20190325_709,20220131,许愿烛蔚蓝天空,60,47,"88",4.38
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0080,许愿烛杯Yellow（黄色）,"20181016",5,GSNZD_20181016_044,20220131,许愿烛杯Yellow（黄色）,48,6,"88",5.86
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0340,美饰瓶小瓶漫步沙滩,"20190325",5,GSNZD_20190325_709,20220131,美饰瓶小瓶漫步沙滩,24,351,"88",38.19
上海博道电子商务有限公司,"100196664",扬基天猫超市,YANKE0340,美饰瓶小瓶漫步沙滩,"20190214",5,GSNZD_20190214_281,20220131,美饰瓶小瓶漫步沙滩,30,351,"88",38.19
